course_id,course_name,teacher,credits,course_type,course_category,domain,campus,time_slot,location,capacity,current_enrolled,current_enrollment_ratio,popularity_level,rush_advice,description,assessment,difficulty,workload,grade_friendly,has_exam,group_work_required,suitable_for,tags,screenshot_note,avg_history_enrollment_ratio
GXK2026235,建筑结构与城市安全导论,梁洋泽,1.5,公共选修课,自然科学与工程技术类,人文艺术,东校区,周二第5-6节,教学楼B305,120,44,0.3667,0,选上概率较高，可作为保底课程,建筑结构与城市安全导论以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;自然科学与工程技术类;公共选修课,,0.3586
GXK2026236,合唱艺术实践导论,李敏华,1.5,公共选修课,人文与社会科学类,人文与社会科学类,西校区,周三第9-10节,综合楼C101,50,34,0.68,1,选上概率相对稳定,合唱艺术实践导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.6687
GXK2026237,园林植物与景观设计导论,韩楠欣,1.5,公共选修课,自然科学与工程技术类,人文艺术,南校区,周四第7-8节,人文楼204,120,50,0.4167,0,选上概率较高，可作为保底课程,园林植物与景观设计导论以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;自然科学与工程技术类;公共选修课,,0.4055
GXK2026238,普通话表达训练导论,郭泽睿,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,南校区,周五第3-4节,理科楼308,60,38,0.6333,1,选上概率相对稳定,普通话表达训练导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,1,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.6249
GXK2026239,供应链管理模拟导论,张泽静,1.5,公共选修课,人文与社会科学类,工程技术,南校区,周六第1-2节,艺术楼102,40,41,1.025,4,非常热门，选课阶段需要优先抢课,供应链管理模拟导论介绍工程技术、产业发展或管理决策中的基础概念，适合对科技应用和产业趋势感兴趣的学生。,平时作业30%;案例作业30%;期末报告40%,中,中,中,0,0,适合对工程技术感兴趣、希望通过公共选修课拓展知识面的学生。,工程技术;产业;案例;报告;人文与社会科学类;公共选修课,,1.005
GXK2026240,大学生压力管理导论,冯怡伟,1.5,公共选修课,人文与社会科学类,人文与社会科学类,西校区,周一第9-10节,教学楼A203,60,54,0.9,2,有一定竞争，建议提前加入备选,大学生压力管理导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.8874
GXK2026241,项目管理基础导论,宋睿宁,1.5,公共选修课,人文与社会科学类,人文与社会科学类,东校区,周二第5-6节,教学楼B305,155,144,0.929,2,有一定竞争，建议提前加入备选,项目管理基础导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.9187
GXK2026242,亲密关系与沟通导论,朱涵源,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周三第9-10节,综合楼C101,170,124,0.7294,1,选上概率相对稳定,亲密关系与沟通导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.7199
GXK2026243,质量管理与生活实践导论,罗宁,1.5,公共选修课,人文与社会科学类,人文与社会科学类,东校区,周四第7-8节,人文楼204,70,64,0.9143,2,有一定竞争，建议提前加入备选,质量管理与生活实践导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.9007
GXK2026244,积极情绪训练导论,马卓涵,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,西校区,周五第3-4节,理科楼308,120,113,0.9417,2,有一定竞争，建议提前加入备选,积极情绪训练导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.9305
GXK2026245,证券投资基础导论,梁涵娜,1.5,公共选修课,人文与社会科学类,社会实务,主校区,周六第1-2节,艺术楼102,100,76,0.76,1,选上概率相对稳定,证券投资基础导论面向社会生活、法律金融或表达沟通场景，强调知识理解与实际案例分析。,课堂参与30%;案例分析30%;期末论文或展示40%,中,中,中,0,0,适合对社会实务感兴趣、希望通过公共选修课拓展知识面的学生。,社会科学;案例分析;展示;实用;人文与社会科学类;公共选修课,,0.7524
GXK2026246,生涯规划与自我探索导论,赵洋佳,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周一第9-10节,教学楼A203,170,67,0.3941,0,选上概率较高，可作为保底课程,生涯规划与自我探索导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.3838
GXK2026247,职业形象与商务礼仪导论,胡华雪,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周二第5-6节,教学楼B305,160,155,0.9688,3,建议第一轮优先选择,职业形象与商务礼仪导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.9582
GXK2026248,数据可视化入门导论,张芳欣,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,南校区,周三第9-10节,综合楼C101,200,127,0.635,1,选上概率相对稳定,数据可视化入门导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.6238
GXK2026249,创新创业案例分析导论,冯明伟,1.5,公共选修课,人文与社会科学类,人文与社会科学类,西校区,周四第7-8节,人文楼204,70,66,0.9429,2,有一定竞争，建议提前加入备选,创新创业案例分析导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.9359
GXK2026250,统计思维与社会调查导论,赵静娜,1.5,公共选修课,人文与社会科学类,人文与社会科学类,东校区,周五第3-4节,理科楼308,80,74,0.925,2,有一定竞争，建议提前加入备选,统计思维与社会调查导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.914
GXK2026251,公益创业与社会创新导论,唐琪宁,1.5,公共选修课,人文与社会科学类,人文与社会科学类,主校区,周六第1-2节,艺术楼102,40,25,0.625,1,选上概率相对稳定,公益创业与社会创新导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.6194
GXK2026252,科学实验设计导论,董卓伟,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周一第9-10节,教学楼A203,100,26,0.26,0,选上概率较高，可作为保底课程,科学实验设计导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.2592
GXK2026253,消费者行为心理学导论,何青娜,1.5,公共选修课,人文与社会科学类,心理成长,西校区,周二第5-6节,教学楼B305,120,79,0.6583,1,选上概率相对稳定,消费者行为心理学导论围绕大学生心理、亲密关系和自我成长展开，适合关注情绪管理、人际关系与个人发展的学生。,平时参与40%;课程小论文40%;课堂互动20%;无闭卷考试,低,低,高,0,1,适合对心理成长感兴趣、希望通过公共选修课拓展知识面的学生。,心理;成长;无闭卷考试;给分友好;讨论;人文与社会科学类;公共选修课,,0.6455
GXK2026254,科学传播与公众理解导论,韩宁欣,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,南校区,周三第9-10节,综合楼C101,60,37,0.6167,1,选上概率相对稳定,科学传播与公众理解导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.6016
GXK2026255,互联网商业模式赏析导论,李雅怡,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,南校区,周四第7-8节,人文楼204,155,40,0.2581,0,选上概率较高，可作为保底课程,互联网商业模式赏析导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.2594
GXK2026256,天文学与宇宙探索导论,张伟芳,1.5,公共选修课,人文与社会科学类,人文与社会科学类,东校区,周五第3-4节,理科楼308,80,79,0.9875,3,建议第一轮优先选择,天文学与宇宙探索导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.9762
GXK2026257,个人理财基础导论,赵睿源,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,西校区,周六第1-2节,艺术楼102,30,26,0.8667,2,有一定竞争，建议提前加入备选,个人理财基础导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.8595
GXK2026258,宏观经济与日常决策导论,董静伟,1.5,公共选修课,人文与社会科学类,人文与社会科学类,东校区,周一第9-10节,教学楼A203,40,25,0.625,1,选上概率相对稳定,宏观经济与日常决策导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.61
GXK2026259,环境监测技术导论,胡磊航,1.5,公共选修课,自然科学与工程技术类,自然环境,西校区,周二第5-6节,教学楼B305,60,59,0.9833,3,建议第一轮优先选择,环境监测技术导论关注自然科学、生态环境与现实生活之间的联系，适合希望拓展科学素养的学生。,平时作业30%;案例分析40%;期末报告30%,中,中,中,0,0,适合对自然环境感兴趣、希望通过公共选修课拓展知识面的学生。,自然科学;环境;案例分析;报告;自然科学与工程技术类;公共选修课,,0.9707
GXK2026260,演讲表达与舞台呈现导论,刘然泽,1.5,公共选修课,人文与社会科学类,社会实务,主校区,周三第9-10节,综合楼C101,150,122,0.8133,2,有一定竞争，建议提前加入备选,演讲表达与舞台呈现导论面向社会生活、法律金融或表达沟通场景，强调知识理解与实际案例分析。,课堂参与30%;案例分析30%;期末论文或展示40%,中,中,中,0,0,适合对社会实务感兴趣、希望通过公共选修课拓展知识面的学生。,社会科学;案例分析;展示;实用;人文与社会科学类;公共选修课,,0.8012
GXK2026261,健康大数据与公共卫生导论,徐宁卓,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周四第7-8节,人文楼204,100,53,0.53,1,选上概率相对稳定,健康大数据与公共卫生导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.519
GXK2026262,中国传统节日文化赏析,萧楠强,1.5,公共选修课,人文与社会科学类,人文艺术,西校区,周五第3-4节,理科楼308,50,51,1.02,4,非常热门，选课阶段需要优先抢课,中国传统节日文化赏析以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,1.0122
GXK2026263,人工智能通识赏析,张琪雪,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周六第1-2节,艺术楼102,155,159,1.0258,4,非常热门，选课阶段需要优先抢课,人工智能通识赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,1.0181
GXK2026264,唐诗宋词与现代生活赏析,唐然源,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,南校区,周一第9-10节,教学楼A203,155,128,0.8258,2,有一定竞争，建议提前加入备选,唐诗宋词与现代生活赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.8164
GXK2026265,机器学习入门赏析,宋华,1.5,公共选修课,自然科学与工程技术类,工程技术,南校区,周二第5-6节,教学楼B305,170,46,0.2706,0,选上概率较高，可作为保底课程,机器学习入门赏析介绍工程技术、产业发展或管理决策中的基础概念，适合对科技应用和产业趋势感兴趣的学生。,平时作业30%;案例作业30%;期末报告40%,中高,中高,中,0,0,适合对工程技术感兴趣、希望通过公共选修课拓展知识面的学生。,工程技术;产业;案例;报告;自然科学与工程技术类;公共选修课,,0.2665
GXK2026266,中国古代礼仪文明赏析,王磊源,1.5,公共选修课,人文与社会科学类,人文与社会科学类,西校区,周三第9-10节,综合楼C101,100,98,0.98,3,建议第一轮优先选择,中国古代礼仪文明赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.9715
GXK2026267,Python数据分析基础赏析,郑睿青,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,南校区,周四第7-8节,人文楼204,30,20,0.6667,1,选上概率相对稳定,Python数据分析基础赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.6639
GXK2026268,世界文明交流史赏析,郑涵青,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周五第3-4节,理科楼308,50,49,0.98,3,建议第一轮优先选择,世界文明交流史赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.9667
GXK2026269,大数据与社会治理赏析,韩越琪,1.5,公共选修课,人文与社会科学类,人文与社会科学类,东校区,周六第1-2节,艺术楼102,60,57,0.95,3,建议第一轮优先选择,大数据与社会治理赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.9374
GXK2026270,敦煌艺术导论赏析,杨雅博,1.5,公共选修课,人文与社会科学类,人文与社会科学类,主校区,周一第9-10节,教学楼A203,200,89,0.445,0,选上概率较高，可作为保底课程,敦煌艺术导论赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.4349
GXK2026271,区块链技术与应用赏析,冯睿琪,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周二第5-6节,教学楼B305,80,77,0.9625,3,建议第一轮优先选择,区块链技术与应用赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.9538
GXK2026272,非遗文化保护与传播赏析,郭伟睿,1.5,公共选修课,人文与社会科学类,人文艺术,西校区,周三第9-10节,综合楼C101,100,59,0.59,1,选上概率相对稳定,非遗文化保护与传播赏析以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,0.5787
GXK2026273,云计算与数字生活赏析,何欣宁,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周四第7-8节,人文楼204,70,72,1.0286,4,非常热门，选课阶段需要优先抢课,云计算与数字生活赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,1.0176
GXK2026274,现代小说与社会观察赏析,张然晨,1.5,公共选修课,人文与社会科学类,人文与社会科学类,主校区,周五第3-4节,理科楼308,170,45,0.2647,0,选上概率较高，可作为保底课程,现代小说与社会观察赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.2635
GXK2026275,网络安全与个人信息保护赏析,黄佳娜,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周六第1-2节,艺术楼102,50,30,0.6,1,选上概率相对稳定,网络安全与个人信息保护赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.595
GXK2026276,网络文学与青年文化赏析,孙伟宁,1.5,公共选修课,人文与社会科学类,人文艺术,西校区,周一第9-10节,教学楼A203,100,100,1.0,4,非常热门，选课阶段需要优先抢课,网络文学与青年文化赏析以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,0.9883
GXK2026277,物联网技术概论赏析,谢卓睿,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,南校区,周二第5-6节,教学楼B305,100,73,0.73,1,选上概率相对稳定,物联网技术概论赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.7214
GXK2026278,新媒体写作赏析,杨越琪,1.5,公共选修课,人文与社会科学类,人文与社会科学类,东校区,周三第9-10节,综合楼C101,80,81,1.0125,4,非常热门，选课阶段需要优先抢课,新媒体写作赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,1.0051
GXK2026279,智能制造导论赏析,徐泽强,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周四第7-8节,人文楼204,80,28,0.35,0,选上概率较高，可作为保底课程,智能制造导论赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.3368
GXK2026280,短视频文化研究赏析,吴卓怡,1.5,公共选修课,人文与社会科学类,人文艺术,东校区,周五第3-4节,理科楼308,160,163,1.0188,4,非常热门，选课阶段需要优先抢课,短视频文化研究赏析以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,1.009
GXK2026281,新能源技术与低碳生活赏析,周娜涵,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,南校区,周六第1-2节,艺术楼102,170,170,1.0,4,非常热门，选课阶段需要优先抢课,新能源技术与低碳生活赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.9893
GXK2026282,公共关系与沟通技巧赏析,陈航宇,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周一第9-10节,教学楼A203,40,17,0.425,0,选上概率较高，可作为保底课程,公共关系与沟通技巧赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.41
GXK2026283,光伏技术与能源转型赏析,陈静雅,1.5,公共选修课,自然科学与工程技术类,工程技术,南校区,周二第5-6节,教学楼B305,150,64,0.4267,0,选上概率较高，可作为保底课程,光伏技术与能源转型赏析介绍工程技术、产业发展或管理决策中的基础概念，适合对科技应用和产业趋势感兴趣的学生。,平时作业30%;案例作业30%;期末报告40%,中,中,中,0,0,适合对工程技术感兴趣、希望通过公共选修课拓展知识面的学生。,工程技术;产业;案例;报告;自然科学与工程技术类;公共选修课,,0.4164
GXK2026284,大学生领导力训练赏析,于泽敏,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周三第9-10节,综合楼C101,120,122,1.0167,4,非常热门，选课阶段需要优先抢课,大学生领导力训练赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,1.0073
GXK2026285,新能源汽车产业观察赏析,朱航然,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周四第7-8节,人文楼204,70,45,0.6429,1,选上概率相对稳定,新能源汽车产业观察赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.6319
GXK2026286,谈判心理学赏析,林强然,1.5,公共选修课,人文与社会科学类,心理成长,主校区,周五第3-4节,理科楼308,70,63,0.9,2,有一定竞争，建议提前加入备选,谈判心理学赏析围绕大学生心理、亲密关系和自我成长展开，适合关注情绪管理、人际关系与个人发展的学生。,平时参与40%;课程小论文40%;课堂互动20%;无闭卷考试,低,低,高,0,0,适合对心理成长感兴趣、希望通过公共选修课拓展知识面的学生。,心理;成长;无闭卷考试;给分友好;讨论;人文与社会科学类;公共选修课,,0.8919
GXK2026287,材料科学与现代生活赏析,于伟洋,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周六第1-2节,艺术楼102,160,145,0.9062,2,有一定竞争，建议提前加入备选,材料科学与现代生活赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.896
GXK2026288,性别与社会赏析,徐航琪,1.5,公共选修课,人文与社会科学类,人文与社会科学类,西校区,周一第9-10节,教学楼A203,120,112,0.9333,2,有一定竞争，建议提前加入备选,性别与社会赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.9238
GXK2026289,食品安全与健康赏析,黄华明,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,南校区,周二第5-6节,教学楼B305,200,134,0.67,1,选上概率相对稳定,食品安全与健康赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,1,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.66
GXK2026290,社会热点案例分析赏析,杨琪越,1.5,公共选修课,人文与社会科学类,人文与社会科学类,东校区,周三第9-10节,综合楼C101,170,75,0.4412,0,选上概率较高，可作为保底课程,社会热点案例分析赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.4314
GXK2026291,营养学与体重管理赏析,朱娜宇,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周四第7-8节,人文楼204,120,89,0.7417,1,选上概率相对稳定,营养学与体重管理赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.7313
